bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
C3-medicion	0.571	2026	0	International Journal of Applied Research in Social Sciences	Beyond the T-Distribution: Robust confidence interval estimation in small-sample inference using bootstrap and Bayesian techniques	10.51594/ijarss.v8i1.2169		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.571	2026	0	Journal of Clinical Neurophysiology	Predictive Value of Single-Fiber Electromyography for Ocular Myasthenia Gravis in a Low Prevalence Cohort	10.1097/wnp.0000000000001267		crossref	positive predictive value screening low prevalence population
C3-medicion	0.571	2026	0	Korean Journal of Ophthalmology	Prevalence of Abnormal Ectasia Screening Indices and the Predictive Value of Anterior Keratometry in Refractive Surgery Candidates	10.3341/kjo.2026.0104		crossref	positive predictive value screening low prevalence population
C3-medicion	0.571	2026	0	Front Vet Sci	Feline leukemia virus point-of-care lateral flow tests have low positive predictive value in apparently healthy shelter cats.	10.3389/fvets.2026.1752228		europepmc	positive predictive value screening low prevalence population
C1-negativos	0.571	2025	2	IEEE Access	Adaptive Grid Selection Training Strategy for Tiny Object Detection	10.1109/access.2025.3613741		crossref	hard negative mining object detection training strategy
C1-negativos	0.571	2025	2	Pattern Recognition Letters	Dark channel map and union training strategy for object detection in foggy scenes	10.1016/j.patrec.2025.03.024		crossref	hard negative mining object detection training strategy
C2-prospeccion	0.571	2025	2	Remote Sensing	RPFusionNet: An Efficient Semantic Segmentation Method for Large-Scale Remote Sensing Images via Parallel Region–Patch Fusion	10.3390/rs17132158		crossref	tiling artifacts patch based inference large images segmentation
C1-negativos	0.571	2025	18	IEEE Access	Adaptive Focal Loss for Keypoint-Based Deep Learning Detectors Addressing Class Imbalance	10.1109/access.2025.3538917		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2025	0	Jurnal CoSciTech (Computer Science and Information Technology)	Klasifikasi Buah dan Sayuran Multi-Label Menggunakan CNN: Mengatasi Class Imbalance dengan Focal Loss	10.37859/coscitech.v6i3.10116		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2025	10	Scientific Reports	Adaptive focal loss with personality stratification for stably mitigating hard class imbalance in multi-dimensional personality recognition	10.1038/s41598-025-22853-y		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2025	3	Scientific Reports	Federated transfer learning for rare attack class detection in network intrusion detection systems	10.1038/s41598-025-02068-x		crossref	active learning annotation budget rare class detection
C1-negativos	0.571	2025	2	Histopathology	A deep active learning framework for mitotic figure detection with minimal manual annotation and labelling	10.1111/his.15506		crossref	active learning annotation budget rare class detection
C1-negativos	0.571	2025	0	Multidisciplinary Research in Computing Information Systems	Active Learning for Rare Event Detection with Cost-Sensitive Acquisition on Streaming Logs	10.71465/mrcis160		crossref	active learning annotation budget rare class detection
C3-medicion	0.571	2025	1	Emitor: Jurnal Teknik Elektro	The Impact of Extreme Data Imbalance on Evaluation Metrics of Deep Learning Models for Loan Default Prediction	10.23917/emitor.v25i2.10719		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.571	2025	0	Malaysian Journal of Fundamental and Applied Sciences	Bayesian Bootstrap Confidence Interval for Mean based on Small Sample Sizes	10.11113/mjfas.v21n6.3479		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.571	2025	3	American Journal of Obstetrics and Gynecology	Z-score-based posttest risk as an alternative risk metric to positive predictive value following positive noninvasive prenatal screening	10.1016/j.ajog.2024.12.017		crossref	positive predictive value screening low prevalence population
C1-negativos	0.571	2024	12	Diagnostics	Evaluation of Machine Learning Classification Models for False-Positive Reduction in Prostate Cancer Detection Using MRI Data	10.3390/diagnostics14151677		crossref	false positive reduction candidate classification mammography CAD
C1-negativos	0.571	2024	7	IEEE Transactions on Multimedia	Binary Similarity Few-Shot Object Detection With Modeling of Hard Negative Samples	10.1109/tmm.2023.3326872		crossref	hard negative mining object detection training strategy
C1-negativos	0.571	2024	2	BMC Genomics	EDCLoc: a prediction model for mRNA subcellular localization using improved focal loss to address multi-label class imbalance	10.1186/s12864-024-11173-6		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2024	5	Mathematics	Improving Oriented Object Detection by Scene Classification and Task-Aligned Focal Loss	10.3390/math12091343		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2024	13	IEEE Access	Enhancing Object Detection in Dense Images: Adjustable Non-Maximum Suppression for Single-Class Detection	10.1109/access.2024.3459629		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2024	0	Journal of Advanced Computing Systems	Going Concern and Bankruptcy Prediction under Extreme Class Imbalance: Cost-Sensitive Learning, Resampling, and Focal Loss with Explainable Financial-Ratio Portraits	10.69987/jacs.2024.40407		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2024	13	Ecological Informatics	Active few-shot learning for rare bioacoustic feature annotation	10.1016/j.ecoinf.2024.102734		crossref	active learning annotation budget rare class detection
C1-negativos	0.571	2024	9	DIGITAL HEALTH	Transformer-based active learning for multi-class text annotation and classification	10.1177/20552076241287357		crossref	active learning annotation budget rare class detection
C3-medicion	0.571	2024	9	Computers &amp; Industrial Engineering	SoftED: Metrics for soft evaluation of time series event detection	10.1016/j.cie.2024.110728		crossref	evaluation metrics rare event detection extreme imbalance
C3-medicion	0.571	2024	0	The American Statistician	An Effective and Small Sample-Size Valid Confidence Interval for Isotonic Dose–Response Curves by Inverting a Partial Likelihood Ratio Test	10.1080/00031305.2024.2407478		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.571	2024	5	The Lancet	Low-value population screening	10.1016/s0140-6736(24)01688-x		crossref	positive predictive value screening low prevalence population
C3-medicion	0.571	2024	0	Journal of Obstetrics and Gynaecology Canada	Prevalence Threshold and Positive Predictive Value of Non-Invasive Prenatal Tests	10.1016/j.jogc.2024.102535		crossref	positive predictive value screening low prevalence population
C3-medicion	0.571	2024	0	International Journal of Gynecology &amp; Obstetrics	Prevalence threshold and positive predictive value of noninvasive prenatal testing	10.1002/ijgo.15606		crossref	positive predictive value screening low prevalence population
C1-negativos	0.571	2023	14	Proceedings of the AAAI Conference on Artificial Intelligence	Adapting Object Size Variance and Class Imbalance for Semi-supervised Object Detection	10.1609/aaai.v37i2.25288		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2023	18	Journal of Medical Imaging	Batch-balanced focal loss: a hybrid solution to class imbalance in deep learning	10.1117/1.jmi.10.5.051809		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2023	22	Electronics	Machine Learning-Based Intrusion Detection for Rare-Class Network Attacks	10.3390/electronics12183911		crossref	active learning annotation budget rare class detection
C1-negativos	0.571	2023	17	IEEE Transactions on Geoscience and Remote Sensing	MUS-CDB: Mixed Uncertainty Sampling With Class Distribution Balancing for Active Annotation in Aerial Object Detection	10.1109/tgrs.2023.3285443		crossref	active learning annotation budget rare class detection
C3-medicion	0.571	2023	9	Bulletin of Engineering Geology and the Environment	The application of small sample theory and confidence interval method to determine the representative mean Leeb rebound hardness value	10.1007/s10064-023-03512-w		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.571	2023	1	Communications in Statistics - Simulation and Computation	Small-sample confidence interval estimation of the common mean value of a multivariate normal distribution	10.1080/03610918.2023.2270186		crossref	confidence interval proportion small sample rare outcome
C1-negativos	0.571	2022	31	Neurocomputing	Addressing scale imbalance for small object detection with dense detector	10.1016/j.neucom.2021.11.107		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2022	0	Neurocomputing	Corrigendum to “Dual Focal Loss to address class imbalance in semantic segmentation” [Neurocomputing 462 (2021) 69-87]	10.1016/j.neucom.2022.01.009		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2022	3	SSRN Electronic Journal	Multi-Class Clinical Text Annotation and Classification Using Bert-Based Active Learning	10.2139/ssrn.4081033		crossref	active learning annotation budget rare class detection
C1-negativos	0.571	2022	16	Pattern Recognition Letters	Reduced annotation based on deep active learning for arabic text detection in natural scene images	10.1016/j.patrec.2022.03.016		crossref	active learning annotation budget rare class detection
C3-medicion	0.571	2022	7	Clinical Infectious Diseases	Correct Calculation of Confidence Interval for Proportion of Superior Comparisons Between Desirability of Outcome Ranking Scores	10.1093/cid/ciac348		crossref	confidence interval proportion small sample rare outcome
C3-medicion	0.571	2022	0	Neurology	Predictive Value of Single Fiber Electromyography in a Low Prevalence Cohort (P4-13.003)	10.1212/wnl.98.18_supplement.1379		crossref	positive predictive value screening low prevalence population
C3-medicion	0.571	2022	2	Machine Learning	Positive-unlabeled classification under class-prior shift: a prior-invariant approach based on density ratio estimation	10.1007/s10994-022-06190-z		crossref	calibration under class prior shift probabilistic classifier
C1-negativos	0.571	2021	8	Applied Sciences	A Hard Example Mining Approach for Concealed Multi-Object Detection of Active Terahertz Image	10.3390/app112311241		crossref	hard negative mining object detection training strategy
C1-negativos	0.571	2021	17	Applied Sciences	Detection Model of Occluded Object Based on YOLO Using Hard-Example Mining and Augmentation Policy Optimization	10.3390/app11157093		crossref	hard negative mining object detection training strategy
C1-negativos	0.571	2021	23	IEEE Transactions on Geoscience and Remote Sensing	Object Detection in High-Resolution Remote Sensing Images Based on a Hard-Example-Mining Network	10.1109/tgrs.2020.3038673		crossref	hard negative mining object detection training strategy
C1-negativos	0.571	2021	97	Neurocomputing	Dual Focal Loss to address class imbalance in semantic segmentation	10.1016/j.neucom.2021.07.055		crossref	focal loss dense object detection class imbalance
C1-negativos	0.571	2021	46	Neurocomputing	Enhancing object detection for autonomous driving by optimizing anchor generation and addressing class imbalance	10.1016/j.neucom.2021.04.001		crossref	focal loss dense object detection class imbalance
